"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type","abs_VP"
"NJ2020","5","1","T0_T9","c_V3","VP","3",231.171120000006,6338.15457471429,0.000664695495889381,"LM_SR",2080.54008000005
"NJ2020","5","1","T0_T12","c_V3","VP","3",-604.858726666674,3691.03189354455,0.00887198508837274,"LM_SR",-7258.30472000008
"NJ2020","5","1","T0_T24","c_V3","VP","3",-778.869700000003,1599.05289173929,0.0559912287115321,"LM_SR",-18692.8728000001
"NJ2020","6","1","T0_T3","c_V3","VP","1",-14471.6343666666,NA,1,"LM_SR",-43414.9030999999
"NJ2020","6","1","T0_T6","c_V3","VP","1",16831.921,18073.1161175374,0.464485708522464,"LM_SR",100991.526
"NJ2020","6","1","T0_T9","c_V3","VP","1",-40679.7319533333,34173.9312983032,0.41468925493261,"LM_SR",-366117.58758
"NJ2020","6","1","T0_T12","c_V3","VP","1",-17399.35834,23873.5095587664,0.150423345876399,"LM_SR",-208792.30008
"NJ2020","6","1","T0_T24","c_V3","VP","1",-2437.38729166667,11203.5545312612,0.0116941535841976,"LM_SR",-58497.2950000001
"NJ2020","6","1","T0_T3","c_V3","VP","2",-3618.90939999994,NA,1,"LM_SR",-10856.7281999998
"NJ2020","6","1","T0_T6","c_V3","VP","2",-7516.12470000002,2250.05830254492,0.917752072520415,"LM_SR",-45096.7482000001
"NJ2020","6","1","T0_T9","c_V3","VP","2",-673.993360000003,4076.45347055178,0.0134840505600783,"LM_SR",-6065.94024000003
"NJ2020","6","1","T0_T12","c_V3","VP","2",-1046.12007333333,2363.32754030907,0.0613079937030752,"LM_SR",-12553.4408799999
"NJ2020","6","1","T0_T24","c_V3","VP","2",4443.87077666666,1886.50830293134,0.581102743578985,"LM_SR",106652.89864
"NJ2020","6","1","T0_T3","c_V3","VP","3",-11712.6034333333,NA,1,"LM_SR",-35137.8103
"NJ2020","6","1","T0_T6","c_V3","VP","3",-28971.7841166667,9964.59261351487,0.89421794578256,"LM_SR",-173830.7047
"NJ2020","6","1","T0_T9","c_V3","VP","3",-12070.15364,10727.5498342939,0.387625105276219,"LM_SR",-108631.38276
"NJ2020","6","1","T0_T12","c_V3","VP","3",-9018.48766999998,6439.28025583902,0.395346607481065,"LM_SR",-108221.85204
"NJ2020","6","1","T0_T24","c_V3","VP","3",-3923.9427425,3152.36856715315,0.279204967118151,"LM_SR",-94174.6258200001
"NJ2020","7","1","T0_T3","c_V3","VP","1",9103.77296666668,NA,1,"LM_SR",27311.3189
"NJ2020","7","1","T0_T6","c_V3","VP","1",9610.00561666666,292.273556750077,0.999075876022282,"LM_SR",57660.0337
"NJ2020","7","1","T0_T9","c_V3","VP","1",2890.40291666667,3881.76569553223,0.217050931606554,"LM_SR",26013.62625
"NJ2020","7","1","T0_T12","c_V3","VP","1",-318.438566666668,2907.73500512981,0.00398187532588926,"LM_SR",-3821.26280000002
"NJ2020","7","1","T0_T24","c_V3","VP","1",-835.403095833335,1267.89946892308,0.0979070201124201,"LM_SR",-20049.6743
"NJ2020","7","1","T0_T3","c_V3","VP","2",-5425.56519999999,NA,1,"LM_SR",-16276.6956
"NJ2020","7","1","T0_T6","c_V3","VP","2",-3925.00223333334,866.350432740991,0.953543357227052,"LM_SR",-23550.0134000001
"NJ2020","7","1","T0_T9","c_V3","VP","2",-4768.26688666667,622.209267837245,0.96706647891538,"LM_SR",-42914.40198
"NJ2020","7","1","T0_T12","c_V3","VP","2",-4040.62501999999,552.752825745441,0.9468425816184,"LM_SR",-48487.5002399999
"NJ2020","7","1","T0_T24","c_V3","VP","2",-2844.47675583334,420.141440886328,0.919737930861938,"LM_SR",-68267.4421400001
"NJ2020","7","1","T0_T3","c_V3","VP","3",-1448.95643333333,NA,1,"LM_SR",-4346.86929999999
"NJ2020","7","1","T0_T6","c_V3","VP","3",70.6676666666621,877.355383202043,0.00644587595681688,"LM_SR",424.005999999973
"NJ2020","7","1","T0_T9","c_V3","VP","3",-3432.10807333334,2060.0395923212,0.581212244375257,"LM_SR",-30888.9726600001
"NJ2020","7","1","T0_T12","c_V3","VP","3",-2383.87458,1334.48574096,0.5154325913037,"LM_SR",-28606.49496
"NJ2020","7","1","T0_T24","c_V3","VP","3",-2260.66000833333,578.942949443821,0.792180924961556,"LM_SR",-54255.8402
"NJ2020","1","1","T0_T3","c_V3","VP","1",24257.5695333333,NA,NA,"VPCL_SR",72772.7086
"NJ2020","1","1","T0_T6","c_V3","VP","1",24257.5695333333,NA,NA,"VPCL_SR",72772.7086
"NJ2020","1","1","T0_T17","c_V3","VP","1",13964.0194757576,NA,NA,"VPCL_SR",113147.8722
"NJ2020","1","1","T0_T20","c_V3","VP","1",15085.0882488095,NA,NA,"VPCL_SR",155549.2061
"NJ2020","1","1","T0_T24","c_V3","VP","1",16081.8963444444,NA,NA,"VPCL_SR",215084.7254
"NJ2020","1","1","T0_T3","c_V3","VP","2",25545.6864333334,NA,NA,"VPCL_SR",76637.0593000001
"NJ2020","1","1","T0_T6","c_V3","VP","2",25545.6864333334,NA,NA,"VPCL_SR",76637.0593000001
"NJ2020","1","1","T0_T17","c_V3","VP","2",16869.7793712121,NA,NA,"VPCL_SR",166769.6547
"NJ2020","1","1","T0_T20","c_V3","VP","2",17013.5799666667,NA,NA,"VPCL_SR",195377.6883
"NJ2020","1","1","T0_T24","c_V3","VP","2",17013.5799666667,NA,NA,"VPCL_SR",195377.6883
"NJ2020","1","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T17","c_V3","VP","3",7469.57091818182,NA,NA,"VPCL_SR",82165.2801
"NJ2020","1","1","T0_T20","c_V3","VP","3",10561.6361428571,NA,NA,"VPCL_SR",147862.906
"NJ2020","1","1","T0_T24","c_V3","VP","3",10561.6361428571,NA,NA,"VPCL_SR",147862.906
"NJ2020","2","1","T0_T3","c_V3","VP","1",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T6","c_V3","VP","1",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T17.5","c_V3","VP","1",195.839391304352,NA,NA,"VPCL_SR",2252.15300000005
"NJ2020","2","1","T0_T20.5","c_V3","VP","1",2955.05243448276,NA,NA,"VPCL_SR",42848.2603000001
"NJ2020","2","1","T0_T24","c_V3","VP","1",2955.05243448276,NA,NA,"VPCL_SR",42848.2603000001
"NJ2020","2","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T17.5","c_V3","VP","2",305.522052173908,NA,NA,"VPCL_SR",3513.50359999994
"NJ2020","2","1","T0_T20.5","c_V3","VP","2",13832.9678758621,NA,NA,"VPCL_SR",200578.0342
"NJ2020","2","1","T0_T24","c_V3","VP","2",11261.4271388889,NA,NA,"VPCL_SR",202705.6885
"NJ2020","2","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T17.5","c_V3","VP","3",4318.44948695652,NA,NA,"VPCL_SR",49662.1690999999
"NJ2020","2","1","T0_T20.5","c_V3","VP","3",4318.44948695652,NA,NA,"VPCL_SR",49662.1690999999
"NJ2020","2","1","T0_T24","c_V3","VP","3",18679.069757764,NA,NA,"VPCL_SR",165301.0842
"NJ2020","3","1","T0_T3","c_V3","VP","1",67281.5934,NA,NA,"VPCL_SR",201844.7802
"NJ2020","3","1","T0_T6","c_V3","VP","1",67281.5934,NA,NA,"VPCL_SR",201844.7802
"NJ2020","3","1","T0_T9","c_V3","VP","1",55329.7957833333,NA,NA,"VPCL_SR",331978.7747
"NJ2020","3","1","T0_T12","c_V3","VP","1",55329.7957833333,NA,NA,"VPCL_SR",331978.7747
"NJ2020","3","1","T0_T24","c_V3","VP","1",47699.0704111111,NA,NA,"VPCL_SR",721230.2107
"NJ2020","3","1","T0_T3","c_V3","VP","2",47843.0720666667,NA,NA,"VPCL_SR",143529.2162
"NJ2020","3","1","T0_T6","c_V3","VP","2",47843.0720666667,NA,NA,"VPCL_SR",143529.2162
"NJ2020","3","1","T0_T9","c_V3","VP","2",40092.1342833333,NA,NA,"VPCL_SR",240552.8057
"NJ2020","3","1","T0_T12","c_V3","VP","2",40092.1342833333,NA,NA,"VPCL_SR",240552.8057
"NJ2020","3","1","T0_T24","c_V3","VP","2",38114.566125,NA,NA,"VPCL_SR",650465.9634
"NJ2020","3","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","3","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","3","1","T0_T9","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","3","1","T0_T12","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","3","1","T0_T24","c_V3","VP","3",28764.7248333333,NA,NA,"VPCL_SR",345176.698
"NJ2020","4","1","T0_T3","c_V3","VP","1",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_V3","VP","1",227696.384,NA,NA,"VPCL_SR",683089.152
"NJ2020","4","1","T0_T9","c_V3","VP","1",122434.399833333,NA,NA,"VPCL_SR",734606.399
"NJ2020","4","1","T0_T12","c_V3","VP","1",122434.399833333,NA,NA,"VPCL_SR",734606.399
"NJ2020","4","1","T0_T24","c_V3","VP","1",61344.6960416667,NA,NA,"VPCL_SR",737666.306
"NJ2020","4","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_V3","VP","2",232798.3538,NA,NA,"VPCL_SR",698395.0614
"NJ2020","4","1","T0_T9","c_V3","VP","2",232798.3538,NA,NA,"VPCL_SR",698395.0614
"NJ2020","4","1","T0_T12","c_V3","VP","2",232798.3538,NA,NA,"VPCL_SR",698395.0614
"NJ2020","4","1","T0_T24","c_V3","VP","2",128524.731775,NA,NA,"VPCL_SR",989408.3784
"NJ2020","4","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_V3","VP","3",236894.1006,NA,NA,"VPCL_SR",710682.3018
"NJ2020","4","1","T0_T9","c_V3","VP","3",236894.1006,NA,NA,"VPCL_SR",710682.3018
"NJ2020","4","1","T0_T12","c_V3","VP","3",236894.1006,NA,NA,"VPCL_SR",710682.3018
"NJ2020","4","1","T0_T24","c_V3","VP","3",236894.1006,NA,NA,"VPCL_SR",710682.3018
"NJ2020","5","1","T0_T3","c_V3","VP","1",21882.7644666667,NA,NA,"VPCL_SR",65648.2934
"NJ2020","5","1","T0_T6","c_V3","VP","1",21882.7644666667,NA,NA,"VPCL_SR",65648.2934
"NJ2020","5","1","T0_T9","c_V3","VP","1",11522.7793,NA,NA,"VPCL_SR",69136.6758
"NJ2020","5","1","T0_T12","c_V3","VP","1",11522.7793,NA,NA,"VPCL_SR",69136.6758
"NJ2020","5","1","T0_T24","c_V3","VP","1",11522.7793,NA,NA,"VPCL_SR",69136.6758
"NJ2020","5","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T9","c_V3","VP","2",15725.4584666667,NA,NA,"VPCL_SR",47176.3754
"NJ2020","5","1","T0_T12","c_V3","VP","2",15725.4584666667,NA,NA,"VPCL_SR",47176.3754
"NJ2020","5","1","T0_T24","c_V3","VP","2",11161.8491041667,NA,NA,"VPCL_SR",126355.2523
"NJ2020","5","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T9","c_V3","VP","3",27114.9419333333,NA,NA,"VPCL_SR",81344.8258
"NJ2020","5","1","T0_T12","c_V3","VP","3",27114.9419333333,NA,NA,"VPCL_SR",81344.8258
"NJ2020","5","1","T0_T24","c_V3","VP","3",27114.9419333333,NA,NA,"VPCL_SR",81344.8258
"NJ2020","6","1","T0_T3","c_V3","VP","1",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T6","c_V3","VP","1",48135.4763666666,NA,NA,"VPCL_SR",144406.4291
"NJ2020","6","1","T0_T9","c_V3","VP","1",48135.4763666666,NA,NA,"VPCL_SR",144406.4291
"NJ2020","6","1","T0_T12","c_V3","VP","1",90684.6327166666,NA,NA,"VPCL_SR",544107.7963
"NJ2020","6","1","T0_T24","c_V3","VP","1",37744.87587,NA,NA,"VPCL_SR",554720.5597
"NJ2020","6","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T9","c_V3","VP","2",16590.0515333333,NA,NA,"VPCL_SR",49770.1546
"NJ2020","6","1","T0_T12","c_V3","VP","2",16590.0515333333,NA,NA,"VPCL_SR",49770.1546
"NJ2020","6","1","T0_T24","c_V3","VP","2",13354.9882583333,NA,NA,"VPCL_SR",171209.2544
"NJ2020","6","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T9","c_V3","VP","3",33120.0443666666,NA,NA,"VPCL_SR",99360.1330999999
"NJ2020","6","1","T0_T12","c_V3","VP","3",33120.0443666666,NA,NA,"VPCL_SR",99360.1330999999
"NJ2020","6","1","T0_T24","c_V3","VP","3",33120.0443666666,NA,NA,"VPCL_SR",99360.1330999999
"NJ2020","7","1","T0_T3","c_V3","VP","1",9103.77296666667,NA,NA,"VPCL_SR",27311.3189
"NJ2020","7","1","T0_T6","c_V3","VP","1",9610.00561666667,NA,NA,"VPCL_SR",57660.0337
"NJ2020","7","1","T0_T9","c_V3","VP","1",9610.00561666667,NA,NA,"VPCL_SR",57660.0337
"NJ2020","7","1","T0_T12","c_V3","VP","1",9610.00561666667,NA,NA,"VPCL_SR",57660.0337
"NJ2020","7","1","T0_T24","c_V3","VP","1",4931.02936666667,NA,NA,"VPCL_SR",60684.6711
"NJ2020","7","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","7","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","7","1","T0_T9","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","7","1","T0_T12","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","7","1","T0_T24","c_V3","VP","2",0,NA,NA,"VPCL_SR",0
"NJ2020","7","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",0
"NJ2020","7","1","T0_T6","c_V3","VP","3",1590.29176666666,NA,NA,"VPCL_SR",4770.87529999999
"NJ2020","7","1","T0_T9","c_V3","VP","3",1590.29176666666,NA,NA,"VPCL_SR",4770.87529999999
"NJ2020","7","1","T0_T12","c_V3","VP","3",3451.06345,NA,NA,"VPCL_SR",20706.3807
"NJ2020","7","1","T0_T24","c_V3","VP","3",3451.06345,NA,NA,"VPCL_SR",20706.3807
"NJ2020","1","1","T0_T3","c_Viruses","VPC","1",134925.373000001,NA,1,"LM_SR",404776.119000004
"NJ2020","1","1","T0_T6","c_Viruses","VPC","1",21279.3176666658,65613.5806390387,0.095168977037335,"LM_SR",127675.905999995
"NJ2020","1","1","T0_T17","c_Viruses","VPC","1",25007.9472333332,15351.7787151439,0.570227022769249,"LM_SR",425135.102966665
"NJ2020","1","1","T0_T20","c_Viruses","VPC","1",34179.1867792793,10730.3988352769,0.771792429672675,"LM_SR",683583.735585585
"NJ2020","1","1","T0_T24","c_Viruses","VPC","1",34855.7021709457,7389.12442381032,0.847628474374059,"LM_SR",836536.852102698
"NJ2020","1","1","T0_T3","c_Viruses","VPC","2",-139872.068333333,NA,1,"LM_SR",-419616.205
"NJ2020","1","1","T0_T6","c_Viruses","VPC","2",204392.324166666,198761.139682278,0.513965118883464,"LM_SR",1226353.945
"NJ2020","1","1","T0_T17","c_Viruses","VPC","2",70622.9889545455,57012.6093768231,0.434139744915196,"LM_SR",1200590.81222727
"NJ2020","1","1","T0_T20","c_Viruses","VPC","2",51007.2362895753,35993.9112332583,0.400981581689312,"LM_SR",1020144.72579151
"NJ2020","1","1","T0_T24","c_Viruses","VPC","2",32825.3904074323,27438.5228843983,0.263513622405834,"LM_SR",787809.369778376
"NJ2020","1","1","T0_T3","c_Viruses","VPC","3",-98251.5990000001,NA,1,"LM_SR",-294754.797
"NJ2020","1","1","T0_T6","c_Viruses","VPC","3",-57356.0768333339,23611.0407315757,0.855094320713033,"LM_SR",-344136.461000004
"NJ2020","1","1","T0_T17","c_Viruses","VPC","3",30334.5609333332,22387.5599484339,0.478617375610777,"LM_SR",515687.535866665
"NJ2020","1","1","T0_T20","c_Viruses","VPC","3",53637.6583468468,19550.8757119732,0.715011614239525,"LM_SR",1072753.16693693
"NJ2020","1","1","T0_T24","c_Viruses","VPC","3",43202.3857385134,15065.2174375727,0.672765516689242,"LM_SR",1036857.25772432
"NJ2020","2","1","T0_T3","c_Viruses","VPC","1",-741151.386666663,NA,1,"LM_SR",-2223454.15999999
"NJ2020","2","1","T0_T6","c_Viruses","VPC","1",2673347.54666667,1971361.87830769,0.647761409727296,"LM_SR",16040085.28
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC","1",-235132.312280327,825768.921342748,0.038960007082774,"LM_SR",-4114815.46490573
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC","1",334205.160294207,604562.364164273,0.0924473877619433,"LM_SR",6851205.78603125
"NJ2020","2","1","T0_T24","c_Viruses","VPC","1",968891.510055847,604203.469541188,0.391309506534263,"LM_SR",23253396.2413403
"NJ2020","2","1","T0_T3","c_Viruses","VPC","2",14498.9366666716,NA,1,"LM_SR",43496.8100000147
"NJ2020","2","1","T0_T6","c_Viruses","VPC","2",6609.80833333116,4554.79036692042,0.678033741447871,"LM_SR",39658.849999987
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC","2",803921.238747777,190483.328568998,0.899051158610371,"LM_SR",14068621.6780861
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC","2",701411.634382772,129944.034167987,0.906647396602976,"LM_SR",14378938.5048468
"NJ2020","2","1","T0_T24","c_Viruses","VPC","2",1140657.14234888,312659.538382316,0.768915128880147,"LM_SR",27375771.4163732
"NJ2020","2","1","T0_T3","c_Viruses","VPC","3",-166311.300000001,NA,1,"LM_SR",-498933.900000002
"NJ2020","2","1","T0_T6","c_Viruses","VPC","3",370149.253333332,309725.644876617,0.588178106377476,"LM_SR",2220895.51999999
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC","3",-217514.955802205,156923.585664989,0.48996887056876,"LM_SR",-3806511.72653859
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC","3",1557.33744616322,164307.468755261,2.99444666893853e-05,"LM_SR",31925.417646346
"NJ2020","2","1","T0_T24","c_Viruses","VPC","3",508285.865502628,363738.811126483,0.328036653566823,"LM_SR",12198860.7720631
"NJ2020","3","1","T0_T3","c_Viruses","VPC","1",245117.270000001,NA,1,"LM_SR",735351.810000003
"NJ2020","3","1","T0_T6","c_Viruses","VPC","1",300383.794999999,31908.1430859254,0.988842238569864,"LM_SR",1802302.77
"NJ2020","3","1","T0_T9","c_Viruses","VPC","1",17859.2749999994,163738.594674912,0.00591316311962076,"LM_SR",160733.474999994
"NJ2020","3","1","T0_T12","c_Viruses","VPC","1",-327727.078866666,220786.665784698,0.423445815624597,"LM_SR",-3932724.9464
"NJ2020","3","1","T0_T24","c_Viruses","VPC","1",-304908.315525,95830.0959529295,0.716785954967956,"LM_SR",-7317799.5726
"NJ2020","3","1","T0_T3","c_Viruses","VPC","2",487846.483333334,NA,1,"LM_SR",1463539.45
"NJ2020","3","1","T0_T6","c_Viruses","VPC","2",197441.365,167665.473243795,0.581015079580296,"LM_SR",1184648.19
"NJ2020","3","1","T0_T9","c_Viruses","VPC","2",-255437.100333334,272008.535965028,0.306005346356375,"LM_SR",-2298933.903
"NJ2020","3","1","T0_T12","c_Viruses","VPC","2",-372946.6952,171072.25425101,0.613034743610872,"LM_SR",-4475360.3424
"NJ2020","3","1","T0_T24","c_Viruses","VPC","2",-308153.518191667,76401.3618876806,0.80264379575583,"LM_SR",-7395684.4366
"NJ2020","3","1","T0_T3","c_Viruses","VPC","3",-216289.976666666,NA,1,"LM_SR",-648869.929999997
"NJ2020","3","1","T0_T6","c_Viruses","VPC","3",5543.70999999941,128075.738712327,0.00187005488659476,"LM_SR",33262.2599999964
"NJ2020","3","1","T0_T9","c_Viruses","VPC","3",-499530.916733334,297176.948117807,0.585534728828814,"LM_SR",-4495778.2506
"NJ2020","3","1","T0_T12","c_Viruses","VPC","3",-565458.422066667,175746.573652794,0.775315906142286,"LM_SR",-6785501.0648
"NJ2020","3","1","T0_T24","c_Viruses","VPC","3",-312110.874158333,105546.360615542,0.68613728033384,"LM_SR",-7490660.9798
"NJ2020","4","1","T0_T3","c_Viruses","VPC","1",-498507.459999997,NA,1,"LM_SR",-1495522.37999999
"NJ2020","4","1","T0_T6","c_Viruses","VPC","1",713113.006666666,699529.402585661,0.509614852374821,"LM_SR",4278678.04
"NJ2020","4","1","T0_T9","c_Viruses","VPC","1",1040469.08333333,365498.213392671,0.802054354121867,"LM_SR",9364221.75
"NJ2020","4","1","T0_T12","c_Viruses","VPC","1",525437.1,364621.670525081,0.409055343712195,"LM_SR",6305245.2
"NJ2020","4","1","T0_T24","c_Viruses","VPC","1",-23608.7420833337,223716.059361735,0.00277641207744999,"LM_SR",-566609.810000009
"NJ2020","4","1","T0_T3","c_Viruses","VPC","2",-212793.176666665,NA,1,"LM_SR",-638379.529999996
"NJ2020","4","1","T0_T6","c_Viruses","VPC","2",499893.389999998,411469.781112831,0.596118642940354,"LM_SR",2999360.33999999
"NJ2020","4","1","T0_T9","c_Viruses","VPC","2",341236.673666666,205553.222709756,0.579469354798694,"LM_SR",3071130.06299999
"NJ2020","4","1","T0_T12","c_Viruses","VPC","2",332899.787,118773.77803435,0.723647946419242,"LM_SR",3994797.444
"NJ2020","4","1","T0_T24","c_Viruses","VPC","2",-25559.7014999998,115554.614858057,0.0120836228026526,"LM_SR",-613432.835999995
"NJ2020","4","1","T0_T3","c_Viruses","VPC","3",106183.366666669,NA,1,"LM_SR",318550.100000006
"NJ2020","4","1","T0_T6","c_Viruses","VPC","3",1141257.995,597600.615299602,0.784811225479787,"LM_SR",6847547.96999999
"NJ2020","4","1","T0_T9","c_Viruses","VPC","3",766652.451333334,343804.794706568,0.713158088120126,"LM_SR",6899872.06200001
"NJ2020","4","1","T0_T12","c_Viruses","VPC","3",563603.410999999,230528.848262362,0.665819502122294,"LM_SR",6763240.93199999
"NJ2020","4","1","T0_T24","c_Viruses","VPC","3",132052.23875,159637.454226492,0.146076663625307,"LM_SR",3169253.72999999
"NJ2020","5","1","T0_T3","c_Viruses","VPC","1",1205970.15,NA,1,"LM_SR",3617910.45000001
"NJ2020","5","1","T0_T6","c_Viruses","VPC","1",-386673.773333335,919513.39785972,0.150264700421888,"LM_SR",-2320042.64000001
"NJ2020","5","1","T0_T9","c_Viruses","VPC","1",-418166.310666666,411620.664047944,0.340381824983748,"LM_SR",-3763496.79599999
"NJ2020","5","1","T0_T12","c_Viruses","VPC","1",-376823.027333333,238845.025171867,0.453462386944085,"LM_SR",-4521876.328
"NJ2020","5","1","T0_T24","c_Viruses","VPC","1",-253128.997833334,109413.528088389,0.57229846015203,"LM_SR",-6075095.948
"NJ2020","5","1","T0_T3","c_Viruses","VPC","2",135607.676666671,NA,1,"LM_SR",406823.030000012
"NJ2020","5","1","T0_T6","c_Viruses","VPC","2",-449147.12166667,337608.340227674,0.638977293654941,"LM_SR",-2694882.73000002
"NJ2020","5","1","T0_T9","c_Viruses","VPC","2",-251471.214999999,189264.716654796,0.468844559590807,"LM_SR",-2263240.93499999
"NJ2020","5","1","T0_T12","c_Viruses","VPC","2",-217334.754666666,111035.17594965,0.560839848762823,"LM_SR",-2608017.05599999
"NJ2020","5","1","T0_T24","c_Viruses","VPC","2",-201465.88475,48297.38105677,0.813086428510132,"LM_SR",-4835181.234
"NJ2020","5","1","T0_T3","c_Viruses","VPC","3",-797441.366666661,NA,1,"LM_SR",-2392324.09999998
"NJ2020","5","1","T0_T6","c_Viruses","VPC","3",-936567.165000001,80324.3171189712,0.992698141089333,"LM_SR",-5619402.99
"NJ2020","5","1","T0_T9","c_Viruses","VPC","3",-607590.618333334,193301.807035098,0.831647686619638,"LM_SR",-5468315.56500001
"NJ2020","5","1","T0_T12","c_Viruses","VPC","3",-494648.188,129256.310191075,0.829980151549397,"LM_SR",-5935778.25599999
"NJ2020","5","1","T0_T24","c_Viruses","VPC","3",-276284.648083334,84297.9939680326,0.728663609081312,"LM_SR",-6630831.55400001
"NJ2020","6","1","T0_T3","c_Viruses","VPC","1",-254157.783333334,NA,1,"LM_SR",-762473.350000001
"NJ2020","6","1","T0_T6","c_Viruses","VPC","1",-693070.363333336,253406.296213712,0.882079844125744,"LM_SR",-4158422.18000001
"NJ2020","6","1","T0_T9","c_Viruses","VPC","1",-1824861.40733333,663194.244510374,0.791044946131664,"LM_SR",-16423752.666
"NJ2020","6","1","T0_T12","c_Viruses","VPC","1",-839168.443333332,685909.912751131,0.33285910334004,"LM_SR",-10070021.32
"NJ2020","6","1","T0_T24","c_Viruses","VPC","1",-253598.081083334,341742.540526819,0.121009147858726,"LM_SR",-6086353.94600001
"NJ2020","6","1","T0_T3","c_Viruses","VPC","2",-235394.456666666,NA,1,"LM_SR",-706183.369999999
"NJ2020","6","1","T0_T6","c_Viruses","VPC","2",-797547.973333334,324559.484173394,0.857923137506737,"LM_SR",-4785287.84000001
"NJ2020","6","1","T0_T9","c_Viruses","VPC","2",-285458.422,329362.527642371,0.273036157085205,"LM_SR",-2569125.798
"NJ2020","6","1","T0_T12","c_Viruses","VPC","2",-335756.929333333,192362.170964852,0.503850637338113,"LM_SR",-4029083.152
"NJ2020","6","1","T0_T24","c_Viruses","VPC","2",-354333.688583333,83467.7117340553,0.818358283052482,"LM_SR",-8504008.526
"NJ2020","6","1","T0_T3","c_Viruses","VPC","3",25586.3533333321,NA,1,"LM_SR",76759.0599999962
"NJ2020","6","1","T0_T6","c_Viruses","VPC","3",-925906.183333335,549344.472176419,0.739639256932815,"LM_SR",-5555437.10000001
"NJ2020","6","1","T0_T9","c_Viruses","VPC","3",-668827.292,287029.130830333,0.730810211395113,"LM_SR",-6019445.628
"NJ2020","6","1","T0_T12","c_Viruses","VPC","3",-525010.660666666,185354.56598394,0.727838535254298,"LM_SR",-6300127.92799999
"NJ2020","6","1","T0_T24","c_Viruses","VPC","3",-346700.42625,95348.5923435204,0.767731969479598,"LM_SR",-8320810.23
"NJ2020","7","1","T0_T3","c_Viruses","VPC","1",-129808.102333333,NA,1,"LM_SR",-389424.306999999
"NJ2020","7","1","T0_T6","c_Viruses","VPC","1",24264.3923333327,88953.7962705177,0.0692534331225174,"LM_SR",145586.353999996
"NJ2020","7","1","T0_T9","c_Viruses","VPC","1",30754.7975,39957.4443701859,0.228520323709442,"LM_SR",276793.1775
"NJ2020","7","1","T0_T12","c_Viruses","VPC","1",-1833.68863333341,29769.1495179095,0.00126313031726544,"LM_SR",-22004.2636000009
"NJ2020","7","1","T0_T24","c_Viruses","VPC","1",-11899.7867666668,13213.8860781128,0.168570856737716,"LM_SR",-285594.882400004
