"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","4","1","T0_T6","c_V1","VP","3",2378297.55825655,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V1","VP","1",1219933.9174432,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V1","VP","2",570540.789570589,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V1","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V1","VP","1",261174.908818314,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V1","VP","2",292081.135947036,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V1","VP","3",887956.116631435,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V1","VP","1",248816.977328006,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V1","VP","2",230462.897519455,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V1","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V1","VP","1",458503.308436503,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V1","VP","2",360698.638290231,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V1","VP","3",590501.568225875,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V1","VP","1",12298882.0492538,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V1","VP","2",6657060.48095692,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V1","VP","3",9258775.82574127,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V1","VP","1",380872.245376293,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V1","VP","2",563851.042886509,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V1","VP","3",1036594.87670725,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V1","VP","1",2393549.44984453,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V1","VP","2",2417858.25375782,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V1","VP","3",2069048.99764043,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V1","VP","1",1219933.9174432,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V1","VP","2",570540.789570589,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V1","VP","3",715620.738121652,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V1","VP","1",261174.908818314,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V1","VP","2",292081.135947036,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V1","VP","3",887956.116631435,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V1","VP","1",248816.977328006,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V1","VP","2",230462.897519455,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V1","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V1","VP","1",291463.928102916,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V1","VP","2",656676.134669978,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V1","VP","3",599323.64663716,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V1","VP","1",5675419.51477629,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V1","VP","2",2508085.40056616,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V1","VP","3",4462679.71173207,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V1","VP","1",593389.297887437,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V1","VP","2",725359.393772438,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V1","VP","3",907598.139297896,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V1","VP","1",1301947.05476832,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V1","VP","2",1462889.02151348,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V1","VP","3",1045166.21926923,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V1","VP","1",737571.65043712,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V1","VP","2",1198125.90727274,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V1","VP","3",491803.199459201,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V1","VP","1",545291.518815622,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V1","VP","2",151450.32947034,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V1","VP","3",572352.305957623,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V1","VP","1",320707.430164858,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V1","VP","2",320703.407803103,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V1","VP","3",428208.585324346,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V1","VP","1",450942.864703889,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V1","VP","2",656676.134669978,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V1","VP","3",599323.64663716,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V1","VP","1",11434258.9133324,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V1","VP","2",4501388.17380084,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V1","VP","3",8584727.84187344,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V1","VP","1",380872.245376293,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V1","VP","2",563851.042886509,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V1","VP","3",1036594.87670725,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V1","VP","1",1554065.65724469,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V1","VP","2",1310306.31146126,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V1","VP","3",2069048.99764043,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V1","VP","1",954674.230667077,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V1","VP","2",1198125.90727274,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V1","VP","3",491803.199459201,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V1","VP","1",2039537.83527389,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V1","VP","2",151450.32947034,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V1","VP","3",572352.305957623,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V1","VP","1",320707.430164858,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V1","VP","2",320703.407803103,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V1","VP","3",428208.585324346,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V2","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V2","VP","2",27605.9423461573,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V2","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V2","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V2","VP","1",59428.8266975452,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V2","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V2","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V2","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V2","VP","1",82010.8694376374,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V2","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V2","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V2","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V2","VP","1",47424.5407687532,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V2","VP","2",22411.1299850287,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V2","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V2","VP","2",27605.9423461573,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V2","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V2","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V2","VP","1",59428.8266975452,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V2","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V2","VP","1",1091300.76881127,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V2","VP","2",1182019.0748066,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V2","VP","3",1216578.74794696,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V2","VP","1",82010.8694376374,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V2","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V2","VP","1",85408.7583610049,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V2","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V2","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V2","VP","1",32971.6134386421,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V2","VP","2",22411.1299850287,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V2","VP","3",4410.99696715091,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V2","VP","1",66945.6643146396,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V2","VP","2",60620.8074161972,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V2","VP","3",105138.105570195,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V2","VP","1",281138.677266329,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V2","VP","2",63172.6778178802,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V2","VP","3",124342.148377387,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V2","VP","1",50591.8462869158,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V2","VP","2",28077.7191884789,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V2","VP","3",6794.68652852081,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V2","VP","1",1091300.76881127,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V2","VP","2",1182019.0748066,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V2","VP","3",1216578.74794696,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V2","VP","1",57503.6347508187,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V2","VP","2",89107.0157769987,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V2","VP","3",245500.958482275,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V2","VP","1",85408.7583610049,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V2","VP","2",37952.1715864769,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V2","VP","3",130938.926040289,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V2","VP","1",32971.6134386421,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V2","VP","2",22411.1299850287,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V2","VP","3",4410.99696715091,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V2","VP","1",71701.6936553578,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V2","VP","2",87636.5504978748,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V2","VP","3",145839.128095491,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V2","VP","1",144016.721329816,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V2","VP","2",53041.6116251148,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V2","VP","3",114394.171850394,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V2","VP","1",49460.9590090577,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V2","VP","2",40862.7633589004,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V2","VP","3",21930.4201759861,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V2","VP","1",562236.790400599,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V2","VP","2",644695.636793446,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V2","VP","3",624441.251865041,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V2","VP","1",86237.727990085,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V2","VP","2",57984.7000413028,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V2","VP","3",159162.365217297,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V2","VP","1",123246.736965449,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V2","VP","2",57899.5016860099,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V2","VP","3",105692.324887342,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V2","VP","1",23757.8493109056,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V2","VP","2",27493.6505523231,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V2","VP","3",20325.4104733518,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V2","VP","1",123450.054650724,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V2","VP","2",87636.5504978748,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V2","VP","3",145839.128095491,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V2","VP","1",329144.420240194,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V2","VP","2",107005.084659719,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V2","VP","3",190546.401846712,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V2","VP","1",50591.8462869158,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V2","VP","2",28077.7191884789,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V2","VP","3",6794.68652852081,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V2","VP","1",610463.733563008,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V2","VP","2",591266.896791668,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V2","VP","3",1216578.74794696,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V2","VP","1",86237.727990085,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V2","VP","2",89107.0157769987,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V2","VP","3",159162.365217297,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V2","VP","1",424790.472968896,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V2","VP","2",37952.1715864769,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V2","VP","3",105692.324887342,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V2","VP","1",23757.8493109056,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V2","VP","2",27493.6505523231,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V2","VP","3",20325.4104733518,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V3","VP","1",19727.3884989222,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V3","VP","2",18435.7972298513,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V3","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V3","VP","1",82266.7757543995,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V3","VP","2",50647.6884161492,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V3","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V3","VP","1",24430.3576266113,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V3","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V3","VP","1",9215.14337113936,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V3","VP","1",19727.3884989222,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V3","VP","2",18435.7972298513,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V3","VP","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V3","VP","1",82266.7757543995,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V3","VP","2",50647.6884161492,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V3","VP","1",274645.448614718,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V3","VP","2",269941.351073332,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V3","VP","3",270350.594638631,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V3","VP","1",24430.3576266113,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V3","VP","1",77072.381128424,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V3","VP","1",7976.86765552639,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V3","VP","2",5879.18940231348,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V3","VP","3",11008.7498608095,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V3","VP","1",20230.8923088577,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V3","VP","2",28106.1803269049,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V3","VP","3",40223.8656495586,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V3","VP","1",6759.65727519384,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V3","VP","2",10257.2463424673,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V3","VP","3",22425.7359026634,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V3","VP","1",70625.4605755975,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V3","VP","2",46496.5748994719,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V3","VP","1",274645.448614718,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V3","VP","2",269941.351073332,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V3","VP","3",270350.594638631,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V3","VP","1",24430.3576266113,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V3","VP","2",15239.8832710044,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V3","VP","3",18409.2202404217,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V3","VP","1",77072.381128424,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V3","VP","2",19966.7447724482,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V3","VP","3",32446.8087524389,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V3","VP","1",7976.86765552639,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V3","VP","2",5879.18940231348,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V3","VP","3",11008.7498608095,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V3","VP","1",21130.9189069271,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V3","VP","2",19705.5857500412,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V3","VP","3",23449.6089665844,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V3","VP","1",7278.96919927011,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V3","VP","2",43099.2788528754,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V3","VP","3",16042.6473245887,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V3","VP","1",54715.4858185023,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V3","VP","2",36891.9639514419,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V3","VP","3",11634.0857485364,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V3","VP","1",137558.690441076,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V3","VP","2",149595.806205267,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V3","VP","3",270350.594638631,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V3","VP","1",24430.3576266113,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V3","VP","2",11163.2925951639,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V3","VP","3",10121.8553661457,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V3","VP","1",54803.6276478533,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V3","VP","2",16708.7919598264,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V3","VP","3",16249.8879385426,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V3","VP","1",5256.68973734747,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V3","VP","2",5879.18940231348,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V3","VP","3",11008.7498608095,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V3","VP","1",36952.9488578691,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V3","VP","2",40052.6485436266,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V3","VP","3",69165.5834763037,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V3","VP","1",7278.96919927011,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V3","VP","2",43099.2788528754,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V3","VP","3",22425.7359026634,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V3","VP","1",70625.4605755975,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V3","VP","2",46496.5748994719,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V3","VP","3",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V3","VP","1",274645.448614718,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V3","VP","2",269941.351073332,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V3","VP","3",270350.594638631,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V3","VP","1",24430.3576266113,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V3","VP","2",15239.8832710044,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V3","VP","3",10121.8553661457,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V3","VP","1",118288.628491042,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V3","VP","2",19966.7447724482,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V3","VP","3",32446.8087524389,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V3","VP","1",7976.86765552639,NA,NA,"VPCL_SR"
