"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type","VP_Slope"
"NJ2020","7","1","T0_T9","c_Viruses","VP","1",293176.97228145,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_Viruses","VP","1",343475.479744137,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_Viruses","VP","1",343475.479744137,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_Viruses","VP","2",240938.1663113,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_Viruses","VP","2",240938.1663113,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_Viruses","VP","2",240938.1663113,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_Viruses","VP","2",336886.99360341,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_Viruses","VP","2",336886.99360341,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_Viruses","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_Viruses","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_Viruses","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_Viruses","VP","3",465586.353944563,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_Viruses","VP","3",465586.353944563,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V1","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V1","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V1","VP","1",143169.718553191,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V1","VP","1",143169.718553191,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V1","VP","1",424459.271086074,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V1","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V1","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V1","VP","2",107526.052125153,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V1","VP","2",140277.07649646,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V1","VP","2",140277.07649646,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V1","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V1","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V1","VP","3",179778.33680972,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V1","VP","3",179778.33680972,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V1","VP","3",179778.33680972,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V1","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V1","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V1","VP","1",3265103.82990671,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V1","VP","1",4828185.23823945,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V1","VP","1",5779260.74539791,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V1","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V1","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V1","VP","2",1753549.51758481,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V1","VP","2",1894557.40119986,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V1","VP","2",2540647.27409878,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V1","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V1","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V1","VP","3",2450254.92445648,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V1","VP","3",3609696.9520222,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V1","VP","3",4547228.67593741,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V1","VP","1",613710.679764967,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V1","VP","1",613710.679764967,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V1","VP","1",388812.158525383,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V1","VP","1",388812.158525383,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V1","VP","1",666961.129638575,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V1","VP","2",548043.8505262,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V1","VP","2",548043.8505262,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V1","VP","2",548043.8505262,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V1","VP","2",548043.8505262,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V1","VP","2",822158.086665137,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V1","VP","3",986558.4699319,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V1","VP","3",986558.4699319,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V1","VP","3",757859.3242588,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V1","VP","3",757859.3242588,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V1","VP","3",787097.009203195,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V1","VP","1",195612.1534942,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V1","VP","1",2577922.06629717,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V1","VP","1",2577922.06629717,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V1","VP","1",1669936.16219583,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V1","VP","1",1398600.27279917,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V1","VP","2",732173.5782794,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V1","VP","2",2617739.57837568,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V1","VP","2",2617739.57837568,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V1","VP","2",1411327.80798058,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V1","VP","2",1584093.30022138,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V1","VP","3",525994.324412067,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V1","VP","3",2579756.5142137,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V1","VP","3",2198240.95723529,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V1","VP","3",2198240.95723529,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V1","VP","3",1114886.3625651,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V1","VP","1",257609.7725363,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V1","VP","1",1210723.84743318,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V1","VP","1",1210723.84743318,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V1","VP","1",991022.913118992,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V1","VP","1",729643.165894698,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V1","VP","2",534663.102719299,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V1","VP","2",534663.102719299,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V1","VP","2",534663.102719299,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V1","VP","2",1154222.66345828,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V1","VP","2",1154222.66345828,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V1","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V1","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V1","VP","3",757166.8232895,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V1","VP","3",540130.454474399,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V1","VP","3",540130.454474399,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V1","VP","1",233133.2409205,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V1","VP","1",233133.2409205,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V1","VP","1",233133.2409205,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V1","VP","1",2100217.32674023,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V1","VP","1",549468.28848054,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V1","VP","2",289948.5720549,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V1","VP","2",289948.5720549,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V1","VP","2",289948.5720549,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V1","VP","2",289948.5720549,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V1","VP","2",149409.721540983,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V1","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V1","VP","3",882287.858627934,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V1","VP","3",882287.858627934,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V1","VP","3",534976.40996425,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V1","VP","3",534976.40996425,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V1","VP","1",367571.614490267,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V1","VP","1",262344.465217493,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V1","VP","1",262344.465217493,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V1","VP","1",332885.714391138,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V1","VP","1",332885.714391138,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V1","VP","2",247029.04504806,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V1","VP","2",247029.04504806,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V1","VP","2",247029.04504806,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V1","VP","2",341895.22789557,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V1","VP","2",341895.22789557,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V1","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V1","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V1","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V1","VP","3",442527.33672645,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V1","VP","3",442527.33672645,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V2","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V2","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V2","VP","1",2398.03648860092,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V2","VP","1",10973.8434891343,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V2","VP","1",23831.7110527967,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V2","VP","2",26782.9587918199,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V2","VP","2",26782.9587918199,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V2","VP","2",22009.5167905332,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V2","VP","2",22009.5167905332,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V2","VP","2",23155.1747209946,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V2","VP","3",13256.06590717,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V2","VP","3",17466.0417935379,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V2","VP","3",15022.5585962561,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V2","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V2","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V2","VP","1",17095.8067357705,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V2","VP","1",39928.0131217752,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V2","VP","1",41010.3349228572,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V2","VP","2",3593.74129685739,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V2","VP","2",16982.7652498041,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V2","VP","2",23961.94552767,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V2","VP","3",47.9294745695737,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V2","VP","3",24723.1616461524,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V2","VP","3",32212.1356986717,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V2","VP","1",72952.2897462133,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V2","VP","1",72952.2897462133,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V2","VP","1",61614.9753326166,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V2","VP","1",61614.9753326166,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V2","VP","1",48076.1183613447,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V2","VP","2",9486.21173096666,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V2","VP","2",9486.21173096666,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V2","VP","2",20370.6185698333,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V2","VP","2",20370.6185698333,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V2","VP","2",19484.8246224611,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V2","VP","3",12805.7532175342,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V2","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V2","VP","1",742988.48121338,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V2","VP","1",742988.48121338,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V2","VP","1",413844.424124195,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V2","VP","1",383390.348023563,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V2","VP","2",809738.28535179,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V2","VP","2",809738.28535179,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V2","VP","2",407916.252228857,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V2","VP","2",440193.334932464,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V2","VP","3",820845.191118973,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V2","VP","3",820845.191118973,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V2","VP","3",820845.191118973,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V2","VP","3",419875.920767539,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V2","VP","1",53982.9427613234,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V2","VP","1",53982.9427613234,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V2","VP","1",33335.3316669984,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V2","VP","1",48952.4809192376,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V2","VP","1",48952.4809192376,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V2","VP","2",72691.8993123933,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V2","VP","2",72691.8993123933,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V2","VP","2",45448.723645405,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V2","VP","3",205057.25397556,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V2","VP","3",113711.106639252,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V2","VP","3",113711.106639252,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V2","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V2","VP","1",57516.2978755299,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V2","VP","1",57516.2978755299,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V2","VP","1",285953.234686275,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V2","VP","1",80900.0255334376,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V2","VP","2",27641.78420911,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V2","VP","2",27641.78420911,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V2","VP","2",43291.378959035,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V2","VP","3",107837.38499145,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V2","VP","3",62038.8878138483,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V2","VP","3",62038.8878138483,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V2","VP","1",26480.2628485303,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V2","VP","1",21222.5014516907,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V2","VP","1",21222.5014516907,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V2","VP","1",21222.5014516907,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V2","VP","1",21222.5014516907,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V2","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V2","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V2","VP","3",14483.372811154,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V2","VP","3",14483.372811154,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V2","VP","3",16115.2774521268,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V2","VP","3",16115.2774521268,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V3","VP","1",24257.569538752,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V3","VP","1",24257.569538752,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V3","VP","1",13964.019479533,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V3","VP","1",15085.0882523491,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V3","VP","1",16081.8963466786,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V3","VP","2",25545.6864593573,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V3","VP","2",25545.6864593573,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V3","VP","2",16869.779384807,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V3","VP","2",17013.5799797035,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V3","VP","2",17013.5799797035,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V3","VP","3",7469.57092141282,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V3","VP","3",10561.6361472081,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V3","VP","3",10561.6361472081,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V3","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V3","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V3","VP","1",195.839393485479,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V3","VP","1",2955.05243996759,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V3","VP","1",2955.05243996759,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V3","VP","2",305.522058357566,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V3","VP","2",13832.9678786975,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V3","VP","2",11261.4271397152,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V3","VP","3",4318.44948973766,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V3","VP","3",4318.44948973766,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V3","VP","3",18679.069755441,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V3","VP","1",67281.593388601,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V3","VP","1",67281.593388601,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V3","VP","1",55329.7957795237,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V3","VP","1",55329.7957795237,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V3","VP","1",47699.0704080401,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V3","VP","2",47843.0720712053,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V3","VP","2",47843.0720712053,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V3","VP","2",40092.134277917,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V3","VP","2",40092.134277917,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V3","VP","2",38114.5661210195,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V3","VP","3",28764.7248333415,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V3","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V3","VP","1",227696.384036192,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V3","VP","1",122434.399910309,NA,NA,"VPCL_SR",NA
